czywiesz1505;jak definiowany jest kompleks de Rhama?;4c/31/34/c8/b3/39/30/4e/6e/38/5d/df/bc/6d/4a/5c/wikiKompleks#de#Rhama/wikiKompleks#de#Rhama.xml;wikiKompleks#de#Rhama
czywiesz2662;na czym polega mechanizm międzywęzłowy dyfuzji?;4d/cd/83/57/1d/55/95/3d/53/19/99/a3/67/92/98/b8/wikiMechanizm#mi_281_dzyw_281_z_322_owy#dyfuzji/wikiMechanizm#mi_281_dzyw_281_z_322_owy#dyfuzji.xml;wikiMechanizm#mi_281_dzyw_281_z_322_owy#dyfuzji
czywiesz651;która biblioteka jest w posiadaniu najstarszej w Polsce gęsi?;37/68/d5/48/5b/e0/46/d4/10/cc/88/9f/67/29/25/d0/wikiG_281__347_#_40_gra_41_/wikiG_281__347_#_40_gra_41_.xml;wikiG_281__347_#_40_gra_41_
czywiesz3890;czym zajmował się wezyr w starożytnym Egipcie?;da/ee/a9/ff/55/d0/14/7e/89/57/b2/54/21/48/bd/68/wikiWezyr#_40_Staro_380_ytny#Egipt_41_/wikiWezyr#_40_Staro_380_ytny#Egipt_41_.xml;wikiWezyr#_40_Staro_380_ytny#Egipt_41_
czywiesz2767;które polskie muzeum poświęcone jest pamięci teologa, który będąc wcześniej księdzem ożenił się i zbudował dom?;63/72/90/e0/44/1f/c1/4d/56/07/fc/e5/cb/6e/ee/e8/wikiMuzeum#Josepha#Wittiga/wikiMuzeum#Josepha#Wittiga.xml;wikiMuzeum#Josepha#Wittiga
czywiesz3019;z jakiego powodu spór o Portret hrabiny Chinchón pędzla Francisca Goi trafił do Europejskiego Trybunału Praw Człowieka w Strasburgu?;d0/07/a5/3f/9b/98/90/e3/c8/eb/48/27/99/72/c1/f2/wikiPortret#hrabiny#Chinch_243_n/wikiPortret#hrabiny#Chinch_243_n.xml;wikiPortret#hrabiny#Chinch_243_n
czywiesz2901;jakiego pseudonimu używał żołnierz Armii Krajowej Jerzy Ossowski?;bf/81/76/da/99/60/3d/e4/42/0c/6b/d9/cf/8d/1e/ee/wikiJerzy#Jan#Ossowski/wikiJerzy#Jan#Ossowski.xml;wikiJerzy#Jan#Ossowski
czywiesz425;ilu wysiedlonych Polaków podczas niemieckiej okupacji mogły jednorazowo przyjąć obozy przesiedleńcze w Łodzi?;30/47/f8/81/9f/e8/a2/49/8e/ca/b0/94/05/50/27/78/wikiCentrala#Przesiedle_324_cza#w#_321_odzi/wikiCentrala#Przesiedle_324_cza#w#_321_odzi.xml;wikiCentrala#Przesiedle_324_cza#w#_321_odzi
czywiesz2417;ile kosztuje RQ-11 Raven?;0b/74/19/47/31/72/80/fb/84/dd/a2/ac/9c/90/ef/16/wikiRQ_45_11#Raven/wikiRQ_45_11#Raven.xml;wikiRQ_45_11#Raven
czywiesz1837;jak można zapobiegać występowaniu efektu teleskopowego?;e7/60/23/b4/18/1c/96/10/ad/f2/f9/ca/19/6e/3c/93/wikiEfekt#teleskopowy/wikiEfekt#teleskopowy.xml;wikiEfekt#teleskopowy
czywiesz1716;co przydarzyło się nauczycielowi z Kielc w Pradze?;c3/16/11/14/eb/91/5f/53/05/75/72/7a/d0/37/f8/fe/wikiZygmunt#Na_322__281_cz_45_Dobrowolski/wikiZygmunt#Na_322__281_cz_45_Dobrowolski.xml;wikiZygmunt#Na_322__281_cz_45_Dobrowolski
czywiesz2989;kto był twórcą znanej na świecie szkoły naukowej w Zakładzie Anatomii Patologicznej PAM?;52/de/85/0e/92/26/c8/c3/b3/e7/57/b6/75/30/5d/37/wikiKazimierz#Stoja_322_owski/wikiKazimierz#Stoja_322_owski.xml;wikiKazimierz#Stoja_322_owski
czywiesz1497;co uprawia śmierć w swoim ogrodzie?;6b/65/c2/dd/32/81/c3/d0/08/f3/35/80/b7/17/19/04/wikiOgr_243_d#_346_mierci/wikiOgr_243_d#_346_mierci.xml;wikiOgr_243_d#_346_mierci
czywiesz2819;gdzie potrzebna jest funkcja Żukowskiego?;00/85/50/06/48/ab/e0/4d/87/58/fc/34/a2/f2/48/d5/wikiFunkcja#_379_ukowskiego/wikiFunkcja#_379_ukowskiego.xml;wikiFunkcja#_379_ukowskiego
czywiesz1691;dlaczego John-Paul Himka nie został księdzem?;0a/01/e4/ca/bd/d3/87/1b/05/b4/d9/ad/5e/ba/2d/da/wikiJohn_45_Paul#Himka/wikiJohn_45_Paul#Himka.xml;wikiJohn_45_Paul#Himka
czywiesz2916;kto jest uznawany za pierwszego biografa filozofów, autora biografii m.in. Pitagorasa, Platona i Sokratesa?;9c/c8/19/35/b8/87/84/7b/07/69/c0/5d/0b/d1/8a/d6/wikiArystoksenos/wikiArystoksenos.xml;wikiArystoksenos
czywiesz2375;gdzie znajduje się Muzeum Toulouse-Lautreca posiadające największą na świecie kolekcję jego prac?;2e/b4/a4/b7/71/83/20/db/8c/b0/89/ab/3b/ec/0a/7a/wikiMus_233_e#Toulouse_45_Lautrec/wikiMus_233_e#Toulouse_45_Lautrec.xml;wikiMus_233_e#Toulouse_45_Lautrec
czywiesz1511;które upiorowate wyglądają jak porosty?;8f/97/8b/f9/ba/a5/9e/b6/9b/a4/a9/18/1f/8c/76/01/wikiD_322_ugonosek/wikiD_322_ugonosek.xml;wikiD_322_ugonosek
czywiesz663;jak długo żyje arka Noego?;a6/90/6c/2e/cc/41/29/2a/d7/5e/9b/a3/8b/a6/94/ee/wikiArka#Noego#_40_zwierz_281_ta_41_/wikiArka#Noego#_40_zwierz_281_ta_41_.xml;wikiArka#Noego#_40_zwierz_281_ta_41_
czywiesz2097;skąd pochodzi określenie „ostatni Rzymianin”?;be/28/8f/a6/69/ce/b5/e5/d4/01/29/be/8d/87/42/97/wikiOstatni#Rzymianin/wikiOstatni#Rzymianin.xml;wikiOstatni#Rzymianin
czywiesz4463;"w pobliżu jakiej wyspy na Morzu Północnym przygotowana została zasadzka na Braci Witalijskich, w której udział wzięła ""Kolorowa Krowa""?";d8/2a/3c/4e/6e/c6/c6/02/b1/f8/1c/65/04/69/ea/cd/wikiBracia#Witalijscy/wikiBracia#Witalijscy.xml;wikiBracia#Witalijscy
czywiesz4567;kim był Henri Toulouse-Lautrec, który, być może, cierpiał z powodu rzadkiej choroby pyknodysostozy?;bc/2b/9b/2d/b7/0a/96/be/24/ad/3e/32/cc/d3/5f/d6/wikiPyknodysostoza/wikiPyknodysostoza.xml;wikiPyknodysostoza
czywiesz2962;który polski dziennikarz w latach 1955–1961 był dyrektorem Polskiego Instytutu Naukowego w Ameryce?;3f/84/4b/78/48/60/32/f6/0b/be/9a/1e/ee/6b/87/64/wikiStanis_322_aw#Strzetelski/wikiStanis_322_aw#Strzetelski.xml;wikiStanis_322_aw#Strzetelski
czywiesz1406;gdzie odbywa się największy w Europie coroczny festiwal rockowy?;7b/ed/10/f9/bf/5a/5b/4d/7d/2e/d8/a9/10/d2/55/cf/wikiRock#nad#Wo_322_g_261_/wikiRock#nad#Wo_322_g_261_.xml;wikiRock#nad#Wo_322_g_261_
czywiesz1999;które zwierzę lądowe jest uznawane za żyjące najgłębiej na Ziemi?;26/3f/03/88/d4/46/f3/c2/8b/13/d2/1e/46/dc/ee/8b/wikiPlutomurus#ortobalaganensis/wikiPlutomurus#ortobalaganensis.xml;wikiPlutomurus#ortobalaganensis
czywiesz3846;kto sprowadził buddyzm do Tybetu?;d2/18/94/4a/62/e2/df/b5/c3/c6/f9/2d/78/16/2d/bb/wikiWencheng/wikiWencheng.xml;wikiWencheng
czywiesz3458;co amerykański polityk Ted Strickland robił w więzieniu o zaostrzonym rygorze?;5a/ab/b2/69/6a/05/e9/59/13/99/7a/f3/47/27/7f/23/wikiTed#Strickland/wikiTed#Strickland.xml;wikiTed#Strickland
czywiesz1114;gdzie odbyła się ostatnia publiczna egzekucja w Stanach Zjednoczonych?;e2/7a/b7/49/ad/13/7e/2a/c6/21/22/42/80/f0/c9/d0/wikiRainey#Bethea/wikiRainey#Bethea.xml;wikiRainey#Bethea
czywiesz152;po ilu latach odtworzono wysadzony w 1945 roku pomnik Josepha von Eichendorffa w Raciborzu-Brzeziu?;85/b8/c9/cb/ff/22/fd/85/91/d5/20/8c/3d/69/4e/97/wikiPomnik#Josepha#von#Eichendorffa#w#Brzeziu/wikiPomnik#Josepha#von#Eichendorffa#w#Brzeziu.xml;wikiPomnik#Josepha#von#Eichendorffa#w#Brzeziu
czywiesz2968;który portugalski generał, szef Sztabu Generalnego w latach 1974–1976, był prezydentem Portugalii?;4a/bb/3e/b8/fa/c1/90/b4/d5/c2/2a/fb/34/dc/d2/31/wikiFrancisco#da#Costa#Gomes/wikiFrancisco#da#Costa#Gomes.xml;wikiFrancisco#da#Costa#Gomes
czywiesz1993;jaki tytuł nosi obraz pędzla Jusepe de Riberi, do 1953 roku mylnie skatalogowany jako Męczeństwo świętego Bartłomieja?;34/64/57/51/24/74/ec/5d/f5/5b/b0/cc/67/31/00/d5/wikiM_281_cze_324_stwo#_347_wi_281_tego#Filipa/wikiM_281_cze_324_stwo#_347_wi_281_tego#Filipa.xml;wikiM_281_cze_324_stwo#_347_wi_281_tego#Filipa
czywiesz4475;dla jakiej grupy dozwolone były projekcje filmu Inaczej niż inni, kiedy wkrótce po premierze zakazano jego dystrybucji?;5d/2e/98/ec/26/16/a4/93/38/4e/ee/15/a5/2c/03/97/wikiInaczej#ni_380_#inni/wikiInaczej#ni_380_#inni.xml;wikiInaczej#ni_380_#inni
czywiesz3186;jaki jest sposób na odróżnienie skórnika aksamitnego od skórnika szorstkiego?;47/4e/88/e9/3f/44/45/66/dc/c1/c2/6c/5b/dc/32/b7/wikiSk_243_rnik#aksamitny/wikiSk_243_rnik#aksamitny.xml;wikiSk_243_rnik#aksamitny
czywiesz4423;ile lat miał Czesław Miłosz, gdy na potrzeby swoich przekładów biblijnych rozpoczął naukę greki koine?;b7/92/20/81/90/ec/e0/26/d9/88/2e/fb/ef/88/05/c5/wikiPrzek_322_ady#biblijne#Czes_322_awa#Mi_322_osza/wikiPrzek_322_ady#biblijne#Czes_322_awa#Mi_322_osza.xml;wikiPrzek_322_ady#biblijne#Czes_322_awa#Mi_322_osza
czywiesz1539;kto był najbardziej wpływowym amerykańskim ewangelistą na początku XX wieku?;4f/1a/3e/5b/8d/87/95/a2/21/ca/34/9e/e4/dc/39/ce/wikiBilly#Sunday/wikiBilly#Sunday.xml;wikiBilly#Sunday
czywiesz1768;które wydawnictwo specjalizujące się militariach powstało dzięki obrazkom samolotów umieszczanym w pudełkach z herbatą?;9b/08/53/ff/6b/9c/50/5b/e0/7b/95/39/30/93/ec/e5/wikiOsprey#Publishing/wikiOsprey#Publishing.xml;wikiOsprey#Publishing
czywiesz3804;jak przebiegała ewolucja traszki pirenejskiej?;e8/aa/88/03/2d/a1/23/bd/78/78/9f/9c/1a/3f/c2/ef/wikiTraszka#pirenejska/wikiTraszka#pirenejska.xml;wikiTraszka#pirenejska
czywiesz4313;jaki jest wskaźnik zawodności metody termicznej?;ed/ba/7c/37/cc/16/ab/60/33/63/71/60/33/b3/cb/57/wikiMetoda#termiczna/wikiMetoda#termiczna.xml;wikiMetoda#termiczna
czywiesz3346;dlaczego sportretowana przez Goyę hiszpańska aktorka nosiła przydomek Tyranka?;de/d7/13/15/0e/cc/b0/7a/83/ac/e7/3e/60/0f/d1/c4/wikiLa#Tirana/wikiLa#Tirana.xml;wikiLa#Tirana
czywiesz3509;nazwa jakiej polskiej odmiany jabłoni ma związek z delikatnością jej miąższu?;24/38/83/b6/71/f4/83/2e/10/9b/a9/e4/20/e9/a5/cb/wikiDelikates/wikiDelikates.xml;wikiDelikates
czywiesz2796;kto jest autorem opracowań naukowych, poświęconych dziejom literatury uzbeckiej oraz wybitnym postaciom uzbeckiego piśmiennictwa?;bd/6d/4d/e8/12/70/5b/6f/2c/88/71/60/9a/06/57/0b/wikiG_699_afur#G_699_ulom/wikiG_699_afur#G_699_ulom.xml;wikiG_699_afur#G_699_ulom
czywiesz1469;dla którego bytomskiego kompozytora źródłem inspiracji był folklor muzyczny Ameryki Północnej?;69/0f/ab/d5/20/0c/9e/7d/b1/90/05/72/4e/49/2a/e4/wikiHeinrich#Schulz_45_Beuthen/wikiHeinrich#Schulz_45_Beuthen.xml;wikiHeinrich#Schulz_45_Beuthen
czywiesz2071;na czym obecnie polega finansowanie Kościoła katolickiego przez państwo w Polsce?;7d/09/a3/a5/ba/3d/ce/f4/1f/84/e4/d0/85/0d/c1/be/wikiFinansowanie#zwi_261_zk_243_w#wyznaniowych/wikiFinansowanie#zwi_261_zk_243_w#wyznaniowych.xml;wikiFinansowanie#zwi_261_zk_243_w#wyznaniowych
czywiesz1596;gdzie odnaleziono w Polsce pochówek młodego wojownika, który nosił na pasie tamgę Rurykowiczów?;0e/f6/4b/bd/00/7c/97/0c/7d/01/05/67/93/ec/b2/84/wikiBodzia/wikiBodzia.xml;wikiBodzia
czywiesz2393;gdzie znajduje się pierwsze na świecie muzeum poświęcone słońcu oraz kultom i bóstwom solarnym?;d9/84/2d/5a/32/d8/f7/8e/13/32/1e/b9/cc/9f/fa/2c/wikiMuzeum#S_322_o_324_ca#w#Nowosybirsku/wikiMuzeum#S_322_o_324_ca#w#Nowosybirsku.xml;wikiMuzeum#S_322_o_324_ca#w#Nowosybirsku
czywiesz1490;gdzie występuje ryjówka pustynna?;da/86/a9/1c/af/b3/6a/d7/65/0a/27/4b/78/02/f9/b4/wikiRyj_243_wka#pustynna/wikiRyj_243_wka#pustynna.xml;wikiRyj_243_wka#pustynna
czywiesz3958;o co kanadyjski rolnik Percy Schmeiser przez wiele lat prowadził proces sądowy z koncernem Monsanto?;6f/4f/df/00/2d/9e/c9/32/e4/1f/c7/3e/ac/3f/db/ce/wikiPercy#Schmeiser/wikiPercy#Schmeiser.xml;wikiPercy#Schmeiser
czywiesz39;jaką rolę w upadku komunizmu w NRD odegrał kościół św. Mikołaja w Lipsku?;28/d8/39/c2/8e/04/13/42/b5/62/71/37/f4/d2/fd/32/wikiKo_347_ci_243__322_#_347_w_46_#Miko_322_aja#w#Lipsku/wikiKo_347_ci_243__322_#_347_w_46_#Miko_322_aja#w#Lipsku.xml;wikiKo_347_ci_243__322_#_347_w_46_#Miko_322_aja#w#Lipsku
czywiesz1184;w jakim celu wybudowano pagodę Liuhe?;20/88/86/46/b8/23/30/be/0b/41/8c/1b/b0/a6/47/0e/wikiPagoda#Liuhe/wikiPagoda#Liuhe.xml;wikiPagoda#Liuhe
czywiesz791;czym się różnią jednorodne stałe paliwa rakietowe od niejednorodnych?;2b/44/e9/c6/f4/0f/ff/d2/03/51/51/c8/44/24/c5/0d/wikiSta_322_e#paliwo#rakietowe/wikiSta_322_e#paliwo#rakietowe.xml;wikiSta_322_e#paliwo#rakietowe
czywiesz3497;który amerykański polityk jest synem kubańskiego plantatora ananasów?;11/35/6b/ab/b4/d9/cc/21/ae/93/a1/b9/93/09/eb/d8/wikiCarlos#Gutierrez/wikiCarlos#Gutierrez.xml;wikiCarlos#Gutierrez
czywiesz2531;przeciw komu skierowane było powstanie Żmajły?;0a/0f/41/ef/67/e3/fc/b9/41/c1/ea/64/7b/be/56/64/wikiPowstanie#_379_maj_322_y/wikiPowstanie#_379_maj_322_y.xml;wikiPowstanie#_379_maj_322_y
czywiesz2157;kto jest autorem kolumny maryjnej na raciborskim rynku?;be/cb/01/11/47/41/68/2b/46/08/4f/92/1c/bf/fe/ae/wikiJohann#Melchior#_214_sterreich/wikiJohann#Melchior#_214_sterreich.xml;wikiJohann#Melchior#_214_sterreich
czywiesz1517;kto jest obecnie ordynariuszem diecezji Al-Ubajid w Sudanie?;7a/3d/a2/2b/0d/21/07/ff/cf/29/0a/95/af/ba/67/8f/wikiMacram#Max#Gassis/wikiMacram#Max#Gassis.xml;wikiMacram#Max#Gassis
czywiesz388;ile razy naprawiano krzyż wieńczący dzwonnicę Soboru Zwiastowania w Charkowie?;de/33/fb/7c/9e/86/49/12/bf/0f/50/48/da/37/92/47/wikiSob_243_r#Zwiastowania#w#Charkowie/wikiSob_243_r#Zwiastowania#w#Charkowie.xml;wikiSob_243_r#Zwiastowania#w#Charkowie
czywiesz845;jakie materiały przechowuje się w zasobniku?;4b/10/25/b7/bb/47/de/7f/f2/cf/11/a6/2e/3d/61/4c/wikiZasobnik#_40_budownictwo_41_/wikiZasobnik#_40_budownictwo_41_.xml;wikiZasobnik#_40_budownictwo_41_
czywiesz488;gdzie w Warszawie zamiast teatru utworzono park?;b3/32/ff/d6/8a/f0/26/d5/08/cc/fd/b1/06/7e/ad/a8/wikiPark#Zas_322_awa#Malickiego/wikiPark#Zas_322_awa#Malickiego.xml;wikiPark#Zas_322_awa#Malickiego
czywiesz962;czemu gra The Saboteur wywołała wiele kontrowersji?;df/5f/c0/93/2d/a1/fc/2c/f4/d5/77/58/38/5a/c3/97/wikiThe#Saboteur/wikiThe#Saboteur.xml;wikiThe#Saboteur
czywiesz1551;czy guma arabska nadaje się do spożycia?;0e/06/be/89/3e/7b/59/1b/fb/8a/b5/81/85/fb/f6/62/wikiGuma#arabska/wikiGuma#arabska.xml;wikiGuma#arabska
czywiesz255;który japoński wulkan wybuchał już kilkakrotnie w tym roku?;43/db/95/ce/f2/de/ea/3b/d5/5c/12/4f/3d/73/9d/79/wikiShinmoe_45_dake/wikiShinmoe_45_dake.xml;wikiShinmoe_45_dake
czywiesz3848;gdzie mieszkają Nu?;0f/9e/56/4b/f7/51/89/42/0d/69/6a/b9/36/15/cb/1a/wikiNu#_40_narodowo_347__263__41_/wikiNu#_40_narodowo_347__263__41_.xml;wikiNu#_40_narodowo_347__263__41_
czywiesz1658;który święty nazywał siebie Janem Grzesznikiem?;aa/77/dc/a4/be/06/7f/ca/c3/a2/5d/82/a3/e1/48/51/wikiJan#Grande/wikiJan#Grande.xml;wikiJan#Grande
czywiesz2273;kto pod koniec II wojny światowej był rektorem akademickiego kościoła św. Anny w Warszawie?;5c/d6/e6/ea/95/d6/89/91/91/22/34/8b/89/e1/cb/62/wikiZygmunt#Kozubski/wikiZygmunt#Kozubski.xml;wikiZygmunt#Kozubski
czywiesz1320;gdzie naturalnie występuje klon ściętolistny?;a0/36/94/34/cf/dc/0b/16/3b/01/c5/e0/37/48/d6/25/wikiKlon#_347_ci_281_tolistny/wikiKlon#_347_ci_281_tolistny.xml;wikiKlon#_347_ci_281_tolistny
czywiesz599;kiedy rozpoczęła się rewolucja naukowo-techniczna?;2c/8d/47/a5/d1/90/4c/ae/85/d1/60/0e/6b/3d/fa/7b/wikiRewolucja#naukowo_45_techniczna/wikiRewolucja#naukowo_45_techniczna.xml;wikiRewolucja#naukowo_45_techniczna
czywiesz3234;co symbolizuje gwiazda znajdująca się w logo Newcastle Brown Ale?;d4/5f/8a/b4/32/cb/35/3c/58/5b/08/96/f3/96/9a/d6/wikiNewcastle#Brown#Ale/wikiNewcastle#Brown#Ale.xml;wikiNewcastle#Brown#Ale
czywiesz2704;podczas którego soboru zostało ogłoszone chalcedońskie wyznanie wiary?;b9/2e/2b/7b/ae/64/08/7a/0b/5a/9d/04/37/94/b5/9c/wikiChalcedo_324_skie#wyznanie#wiary/wikiChalcedo_324_skie#wyznanie#wiary.xml;wikiChalcedo_324_skie#wyznanie#wiary
czywiesz756;który krzew zyskał na znaczeniu po ograniczeniu polowań na wieloryby?;3e/a0/2e/d8/51/ca/08/3f/88/d9/f7/f2/0a/90/07/a3/wikiSimondsja#kalifornijska/wikiSimondsja#kalifornijska.xml;wikiSimondsja#kalifornijska
czywiesz248;jaką funkcję pełnił słup dębnicki?;41/97/b8/5f/07/9f/71/11/f5/bc/c7/11/b0/84/fb/80/wikiS_322_up#d_281_bnicki/wikiS_322_up#d_281_bnicki.xml;wikiS_322_up#d_281_bnicki
czywiesz3524;kto założył w Paragwaju kolonię złożoną z australijskich utopistów?;ac/9f/a2/19/36/74/bd/e9/85/a8/c0/6a/7a/de/90/3a/wikiWilliam#Lane/wikiWilliam#Lane.xml;wikiWilliam#Lane
czywiesz1042;czyja pieśń znalazła się w repertuarze Czesława Niemena, Jacka Kowalskiego i Lao Che?;fb/13/a9/14/0a/2d/ec/f0/23/2b/4f/02/1d/8e/70/bd/wikiAdam#Czahrowski/wikiAdam#Czahrowski.xml;wikiAdam#Czahrowski
czywiesz2296;jaki jest cel misji sondy kosmicznej Jupiter Icy Moon Explorer?;63/12/c5/f4/f2/2e/73/e0/57/3c/ce/77/8e/99/d0/b3/wikiJupiter#Icy#Moon#Explorer/wikiJupiter#Icy#Moon#Explorer.xml;wikiJupiter#Icy#Moon#Explorer
czywiesz95;który włoski aktor otrzymał Złotą Palmę w Cannes ex aequo z Javierem Bardemem?;91/2c/2d/05/43/bf/7e/27/4c/0e/e1/33/ee/f5/01/2f/wikiElio#Germano/wikiElio#Germano.xml;wikiElio#Germano
czywiesz3774;w jakiej dyscyplinie piłkarz Aleksandar Đurić reprezentował Bośnię i Hercegowinę na Igrzyskach Olimpijskich w 1992 roku?;96/41/0c/ca/55/1d/c8/20/c6/b7/27/e6/3a/48/36/d9/wikiAleksandar#_272_uri_263_/wikiAleksandar#_272_uri_263_.xml;wikiAleksandar#_272_uri_263_
czywiesz2802;jakie są najczęstsze objawy buntu dwulatka?;e1/00/f1/2d/81/78/e8/88/8e/43/a3/da/28/ca/e9/ec/wikiBunt#dwulatka/wikiBunt#dwulatka.xml;wikiBunt#dwulatka
czywiesz1955;atak na który klasztor w Nortumbrii uważany jest za początek epoki ekspansji Wikingów?;47/dd/8b/69/bd/e7/8d/1d/96/ec/ba/e7/29/bc/c0/7d/wikiKlasztor#Lindisfarne/wikiKlasztor#Lindisfarne.xml;wikiKlasztor#Lindisfarne
czywiesz3196;który grzyb często bywa mylony z boczniakiem ostrygowatym?;3e/5c/31/4e/ea/7c/85/9f/f8/f6/bd/96/ed/08/9b/0e/wiki_321_ycznik#p_243__378_ny/wiki_321_ycznik#p_243__378_ny.xml;wiki_321_ycznik#p_243__378_ny
czywiesz3066;który polski chemik w latach 1952–1960 kierował Górskim Ochotniczym Pogotowiem Ratunkowym?;57/4c/c5/e1/32/75/cd/23/ea/71/9c/19/4d/c4/fe/d4/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_.xml;wikiTadeusz#Paw_322_owski#_40_wspinacz_41_
czywiesz3199;który polski malarz był współzałożycielem Zrzeszenia Artystów Plastyków Zwornik?;da/0f/15/b2/fb/fc/a5/aa/b4/70/52/7b/12/09/87/af/wikiKazimierz#Rutkowski#_40_malarz_41_/wikiKazimierz#Rutkowski#_40_malarz_41_.xml;wikiKazimierz#Rutkowski#_40_malarz_41_
czywiesz1581;z jakich skał zbudowana jest Brzanka?;a1/ae/33/1a/f2/0b/86/03/63/49/15/f9/32/2e/f6/c6/wikiBrzanka#_40_Kotlina#K_322_odzka_41_/wikiBrzanka#_40_Kotlina#K_322_odzka_41_.xml;wikiBrzanka#_40_Kotlina#K_322_odzka_41_
czywiesz1043;o czym traktował poradnik Anny Ciundziewickiej?;ee/a2/51/37/4b/83/54/bc/7c/12/28/55/e2/93/ed/60/wikiAnna#Ciundziewicka/wikiAnna#Ciundziewicka.xml;wikiAnna#Ciundziewicka
czywiesz1690;dlaczego książka Idź, zapytaj Alice była usuwana z amerykańskich bibliotek?;45/04/51/7a/b2/34/a2/60/e2/65/0e/0b/89/d2/98/47/wikiId_378__44_#zapytaj#Alice/wikiId_378__44_#zapytaj#Alice.xml;wikiId_378__44_#zapytaj#Alice
czywiesz220;w jakim parku odbyło się największe zgromadzenie w historii Poznania?;53/0e/41/e2/d9/92/cf/76/62/d9/57/f2/7c/5d/1f/ab/wikiPark#Jana#Paw_322_a#II#w#Poznaniu/wikiPark#Jana#Paw_322_a#II#w#Poznaniu.xml;wikiPark#Jana#Paw_322_a#II#w#Poznaniu
czywiesz765;dlaczego kukułka krwista żółtawa nie kuka?;9f/28/c9/ed/21/48/6c/e4/63/d4/1b/b0/65/96/83/c9/wikiKuku_322_ka#krwista#_380__243__322_tawa/wikiKuku_322_ka#krwista#_380__243__322_tawa.xml;wikiKuku_322_ka#krwista#_380__243__322_tawa
czywiesz1460;które miasto było nagie?;3d/ce/93/94/33/7b/89/14/7b/73/6c/25/ba/0e/84/d7/wikiNagie#miasto/wikiNagie#miasto.xml;wikiNagie#miasto
czywiesz798;który holenderski malarz barokowy po wybuchu prochowni w Delft zajął się malowaniem nocnych pożarów?;2d/5a/2e/90/ec/8a/d1/ce/4a/ab/b2/88/2b/9f/0a/b8/wikiEgbert#van#der#Poel/wikiEgbert#van#der#Poel.xml;wikiEgbert#van#der#Poel
czywiesz4371;w jaki sposób oddychają drożdżowe mutanty petite?;f5/b9/e2/8f/e3/b1/5f/a4/2c/4a/72/ae/33/4d/25/8a/wikiPetite/wikiPetite.xml;wikiPetite
czywiesz1477;jakiej rodziny azjatyckich gryzoni dotyczył efekt Łazarza?;a8/0e/13/e0/9a/55/46/a0/8f/79/3d/88/49/24/9e/58/wikiDiatomyidae/wikiDiatomyidae.xml;wikiDiatomyidae
czywiesz79;kto ufundował pierwszy meczet w Anglii?;30/ea/be/78/7b/20/42/34/87/4c/03/92/36/d9/e0/b9/wikiWilliam#Abdullah#Quilliam/wikiWilliam#Abdullah#Quilliam.xml;wikiWilliam#Abdullah#Quilliam
czywiesz2821;kto od 1988 roku jest dyrektorem Kampinoskiego Parku Narodowego?;29/06/79/39/5e/86/75/24/5a/ed/fe/e2/71/0c/89/52/wikiJerzy#Misiak/wikiJerzy#Misiak.xml;wikiJerzy#Misiak
czywiesz4316;skąd wzięła się nazwa Doliny Jamnickiej?;9f/09/e5/64/51/b9/88/7c/2e/cb/db/e5/4c/53/c9/fc/wikiDolina#Jamnicka/wikiDolina#Jamnicka.xml;wikiDolina#Jamnicka
czywiesz4378;jakim debiutem rozpoczynają się wszystkie partie szachowego turnieju Królewski Gambit Radomia?;b8/c1/fe/e2/19/f2/e1/9a/95/a6/78/c9/68/7d/68/73/wikiKr_243_lewski#Gambit#Radomia/wikiKr_243_lewski#Gambit#Radomia.xml;wikiKr_243_lewski#Gambit#Radomia
czywiesz3022;czym tradycyjnie Holendrzy polewają ugotowane ziemniaki?;ba/2e/a1/9f/fd/48/55/25/36/03/74/20/86/05/6e/63/wikiJus#_40_sos_41_/wikiJus#_40_sos_41_.xml;wikiJus#_40_sos_41_
czywiesz4562;jak Peukestas uratował życie Aleksandrowi Wielkiemu w bitwie z plemieniem Mallów?;a0/d1/37/a4/1c/40/8e/c6/97/84/61/d4/8b/b2/b6/ed/wikiPeukestas/wikiPeukestas.xml;wikiPeukestas
czywiesz1590;kto zamiast Maryi trzyma nowonarodzonego Jezusa w scenie Bożego Narodzenia przedstawionej na poliptyku z Marią i Dzieciątkiem Jezus?;6a/91/9b/37/61/88/c8/63/89/9f/b6/d8/33/fd/a9/67/wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus/wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus.xml;wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus
czywiesz3442;co można było zobaczyć w XVI- i XVII-wiecznych kunstkamerach?;f4/f1/7e/b3/f8/94/89/87/70/f6/dd/5c/f4/9a/47/7f/wikiKunstkamera/wikiKunstkamera.xml;wikiKunstkamera
czywiesz1298;które z zabudowań zespołu klasztornego w Marianowie zachowały się do naszych czasów?;6c/f4/61/58/77/b2/ee/54/37/04/e1/7e/4b/69/39/67/wikiZesp_243__322_#klasztorny#w#Marianowie/wikiZesp_243__322_#klasztorny#w#Marianowie.xml;wikiZesp_243__322_#klasztorny#w#Marianowie
